station_name,measurement_timestamp,air_temperature,wet_bulb_temperature,humidity,rain_intensity,interval_rain,total_rain,precipitation_type,wind_direction,wind_speed,maximum_wind_speed,barometric_pressure,solar_radiation,heading,battery_life,measurement_timestamp_label,measurement_id
Oak Street Weather Station,2017-12-21T11:00:00.000,3.1,0.5,62,0,0,12.3,0,107,4.1,6.1,994.6,158,3,11.9,12/21/2017 11:00 AM,OakStreetWeatherStation201712211100
63rd Street Weather Station,2017-12-21T10:00:00.000,2.2,-0.3,61,0,0,21.2,0,145,1.6,2.2,994.8,107,354,11.8,12/21/2017 10:00 AM,63rdStreetWeatherStation201712211000
Foster Weather Station,2017-12-21T10:00:00.000,1.56,,61,,0,,,150,4.5,4.8,994.2,0,,15.2,12/21/2017 10:00 AM,FosterWeatherStation201712211000
Oak Street Weather Station,2017-12-21T10:00:00.000,3.1,0.2,58,0,0.3,12.3,0,109,3.8,5.4,995.3,120,2,12.1,12/21/2017 10:00 AM,OakStreetWeatherStation201712211000
63rd Street Weather Station,2017-12-21T09:00:00.000,1.9,-0.4,63,0,0,21.2,0,166,2.1,3.8,994.8,79,354,11.9,12/21/2017 9:00 AM,63rdStreetWeatherStation201712210900
Foster Weather Station,2017-12-21T09:00:00.000,1.28,,63,,0,,,156,3.3,4.2,994.2,0,,14.8,12/21/2017 9:00 AM,FosterWeatherStation201712210900
Oak Street Weather Station,2017-12-21T09:00:00.000,2.4,0.1,65,0,0,12,0,108,2.5,4.4,995.1,64,3,12,12/21/2017 9:00 AM,OakStreetWeatherStation201712210900
63rd Street Weather Station,2017-12-21T08:00:00.000,1.5,-0.2,73,0,0,21.2,0,139,5.6,7.5,994.8,23,354,11.9,12/21/2017 8:00 AM,63rdStreetWeatherStation201712210800
Foster Weather Station,2017-12-21T08:00:00.000,1.56,,64,,0,,,137,6.8,7.1,993.9,0,,15.2,12/21/2017 8:00 AM,FosterWeatherStation201712210800
Oak Street Weather Station,2017-12-21T08:00:00.000,2.4,0.2,65,0,0,12,0,109,3.8,8.1,995.1,24,2,12.1,12/21/2017 8:00 AM,OakStreetWeatherStation201712210800
63rd Street Weather Station,2017-12-21T07:00:00.000,1.5,-0.2,71,0,0,21.2,0,152,5.8,9,995.6,4,355,11.9,12/21/2017 7:00 AM,63rdStreetWeatherStation201712210700
Foster Weather Station,2017-12-21T07:00:00.000,1.67,,65,,0,,,134,6.7,7.1,994.9,0,,15.2,12/21/2017 7:00 AM,FosterWeatherStation201712210700
Oak Street Weather Station,2017-12-21T07:00:00.000,2.4,0.3,68,0,0,12,0,116,2.5,4.4,996.2,1,2,12,12/21/2017 7:00 AM,OakStreetWeatherStation201712210700
63rd Street Weather Station,2017-12-21T06:00:00.000,1.6,-0.2,71,0,0,21.2,0,121,5.1,6.3,995.7,4,355,11.9,12/21/2017 6:00 AM,63rdStreetWeatherStation201712210600
Foster Weather Station,2017-12-21T06:00:00.000,1.5,,64,,0,,,125,5.5,6.2,995.3,0,,14.8,12/21/2017 6:00 AM,FosterWeatherStation201712210600
Oak Street Weather Station,2017-12-21T06:00:00.000,2.2,0.1,67,0,0,12,0,101,3.3,6.2,996.3,1,2,11.9,12/21/2017 6:00 AM,OakStreetWeatherStation201712210600
63rd Street Weather Station,2017-12-21T05:00:00.000,1.5,-0.1,73,0,0,21.2,0,132,4.6,6.2,995.8,4,354,11.9,12/21/2017 5:00 AM,63rdStreetWeatherStation201712210500
Foster Weather Station,2017-12-21T05:00:00.000,1.56,,64,,0,,,120,3.7,4,995.6,0,,14.8,12/21/2017 5:00 AM,FosterWeatherStation201712210500
63rd Street Weather Station,2017-12-21T04:00:00.000,1.8,0,70,0,0,21.2,0,130,5.5,7,995.6,4,355,11.9,12/21/2017 4:00 AM,63rdStreetWeatherStation201712210400
Foster Weather Station,2017-12-21T04:00:00.000,1.5,,62,,0,,,124,5.4,5.8,995.6,0,,15.2,12/21/2017 4:00 AM,FosterWeatherStation201712210400
Oak Street Weather Station,2017-12-21T04:00:00.000,2.1,0.1,68,0,0,12,0,105,1.3,4,996.5,1,2,12,12/21/2017 4:00 AM,OakStreetWeatherStation201712210400
63rd Street Weather Station,2017-12-21T03:00:00.000,1.9,0,70,0,0,21.2,0,114,4.3,5.1,996.1,4,355,11.8,12/21/2017 3:00 AM,63rdStreetWeatherStation201712210300
Foster Weather Station,2017-12-21T03:00:00.000,1.39,,63,,0,,,119,4.3,4.7,995.6,0,,15.2,12/21/2017 3:00 AM,FosterWeatherStation201712210300
Oak Street Weather Station,2017-12-21T03:00:00.000,2,0,68,0,0,12,0,101,2.4,3.7,996.7,1,2,12.1,12/21/2017 3:00 AM,OakStreetWeatherStation201712210300
63rd Street Weather Station,2017-12-21T02:00:00.000,1.9,0,70,0,0,21.2,0,116,3.7,4.3,996.5,4,355,11.9,12/21/2017 2:00 AM,63rdStreetWeatherStation201712210200
Foster Weather Station,2017-12-21T02:00:00.000,1.5,,65,,0,,,105,3.1,3.5,995.9,0,,15.2,12/21/2017 2:00 AM,FosterWeatherStation201712210200
Oak Street Weather Station,2017-12-21T02:00:00.000,2.1,0.4,72,0,0,12,0,109,3,3.9,997.1,1,2,12,12/21/2017 2:00 AM,OakStreetWeatherStation201712210200
63rd Street Weather Station,2017-12-21T01:00:00.000,1.9,0.1,72,0,0,21.2,0,112,3.5,4.7,996.5,4,355,11.9,12/21/2017 1:00 AM,63rdStreetWeatherStation201712210100
Foster Weather Station,2017-12-21T01:00:00.000,1.39,,65,,0,,,96,3.2,3.4,995.9,0,,15.2,12/21/2017 1:00 AM,FosterWeatherStation201712210100
Oak Street Weather Station,2017-12-21T01:00:00.000,2.2,0.5,73,0,0,12,0,105,3.2,3.7,997.3,1,2,12.1,12/21/2017 1:00 AM,OakStreetWeatherStation201712210100
63rd Street Weather Station,2017-12-21T00:00:00.000,1.9,0.3,74,0,0,21.2,0,95,2.1,2.9,996.4,4,355,11.9,12/21/2017 12:00 AM,63rdStreetWeatherStation201712212400
Foster Weather Station,2017-12-21T00:00:00.000,1.28,,66,,0,,,80,2.7,2.9,995.9,0,,15.2,12/21/2017 12:00 AM,FosterWeatherStation201712212400
Oak Street Weather Station,2017-12-21T00:00:00.000,2,0.3,74,0,0,12,0,103,2.3,3,997.1,1,2,12,12/21/2017 12:00 AM,OakStreetWeatherStation201712212400
63rd Street Weather Station,2017-12-20T23:00:00.000,1.9,0.2,74,0,0,21.2,0,97,2.4,3.7,996.3,4,355,11.8,12/20/2017 11:00 PM,63rdStreetWeatherStation201712202300
Foster Weather Station,2017-12-20T23:00:00.000,1.39,,67,,0,,,102,1.3,1.6,995.9,0,,14.8,12/20/2017 11:00 PM,FosterWeatherStation201712202300
Oak Street Weather Station,2017-12-20T23:00:00.000,2,0.3,73,0,0,12,0,109,2.7,3.3,996.8,1,2,12,12/20/2017 11:00 PM,OakStreetWeatherStation201712202300
63rd Street Weather Station,2017-12-20T22:00:00.000,2,0.5,77,0,0,21.2,0,126,2.8,3.2,996.4,4,355,11.8,12/20/2017 10:00 PM,63rdStreetWeatherStation201712202200
Foster Weather Station,2017-12-20T22:00:00.000,1.17,,65,,0,,,82,2.3,2.4,996.3,0,,15.2,12/20/2017 10:00 PM,FosterWeatherStation201712202200
Oak Street Weather Station,2017-12-20T22:00:00.000,1.8,0,71,0,0,12,0,117,1.3,2.3,997,1,2,12,12/20/2017 10:00 PM,OakStreetWeatherStation201712202200
63rd Street Weather Station,2017-12-20T21:00:00.000,1.8,0.3,75,0,0,21.2,0,101,5.4,6.4,995.7,4,355,11.9,12/20/2017 9:00 PM,63rdStreetWeatherStation201712202100
Foster Weather Station,2017-12-20T21:00:00.000,1.06,,68,,0,,,105,3.2,3.7,995.3,0,,15.2,12/20/2017 9:00 PM,FosterWeatherStation201712202100
Oak Street Weather Station,2017-12-20T21:00:00.000,1.9,0.3,74,0,0,12,0,108,3.8,5.2,996.5,1,2,12,12/20/2017 9:00 PM,OakStreetWeatherStation201712202100
63rd Street Weather Station,2017-12-20T20:00:00.000,1.5,-0.1,74,0,0,21.2,0,91,4.4,5.9,996.6,4,355,11.9,12/20/2017 8:00 PM,63rdStreetWeatherStation201712202000
Foster Weather Station,2017-12-20T20:00:00.000,0.89,,67,,0,,,80,2.9,3.2,995.9,0,,15.2,12/20/2017 8:00 PM,FosterWeatherStation201712202000
Oak Street Weather Station,2017-12-20T20:00:00.000,1.7,0.1,74,0,0,12,0,93,3.4,4.7,997.1,1,2,12,12/20/2017 8:00 PM,OakStreetWeatherStation201712202000
63rd Street Weather Station,2017-12-20T19:00:00.000,1.3,-0.3,73,0,0,21.2,0,62,5.6,7.2,996.9,4,354,11.9,12/20/2017 7:00 PM,63rdStreetWeatherStation201712201900
Foster Weather Station,2017-12-20T19:00:00.000,0.28,,67,,0,,,60,5.2,5.5,996.6,0,,14.8,12/20/2017 7:00 PM,FosterWeatherStation201712201900
Oak Street Weather Station,2017-12-20T19:00:00.000,1.3,-0.3,74,0,0,12,0,59,3.7,5.1,997.7,1,2,11.9,12/20/2017 7:00 PM,OakStreetWeatherStation201712201900
63rd Street Weather Station,2017-12-20T18:00:00.000,0.9,-0.7,74,0,0,21.2,0,55,3.8,6.8,997.3,4,354,11.8,12/20/2017 6:00 PM,63rdStreetWeatherStation201712201800
Foster Weather Station,2017-12-20T18:00:00.000,-0.17,,71,,0,,,35,2.5,2.9,996.6,0,,15.2,12/20/2017 6:00 PM,FosterWeatherStation201712201800
Oak Street Weather Station,2017-12-20T18:00:00.000,0.8,-0.6,76,0,0,12,0,55,3.4,4.6,997.7,1,2,12,12/20/2017 6:00 PM,OakStreetWeatherStation201712201800
63rd Street Weather Station,2017-12-20T17:00:00.000,0.4,-1,75,0,0,21.2,0,39,5.2,6.3,997.4,4,354,11.8,12/20/2017 5:00 PM,63rdStreetWeatherStation201712201700
Foster Weather Station,2017-12-20T17:00:00.000,-0.67,,70,,0,,,0,2.8,3,997.3,0,,14.8,12/20/2017 5:00 PM,FosterWeatherStation201712201700
Oak Street Weather Station,2017-12-20T17:00:00.000,0.4,-1.1,74,0,0,12,0,31,4,4.9,998.4,1,2,12,12/20/2017 5:00 PM,OakStreetWeatherStation201712201700
63rd Street Weather Station,2017-12-20T16:00:00.000,0.1,-1.5,73,0,0,21.2,0,41,4.8,7,996.9,47,354,11.9,12/20/2017 4:00 PM,63rdStreetWeatherStation201712201600
Foster Weather Station,2017-12-20T16:00:00.000,-1.06,,67,,0,,,30,3.3,3.7,996.6,0,,15.2,12/20/2017 4:00 PM,FosterWeatherStation201712201600
Oak Street Weather Station,2017-12-20T16:00:00.000,0,-1.7,71,0,0,12,0,41,2.9,3.5,997.7,18,2,12,12/20/2017 4:00 PM,OakStreetWeatherStation201712201600
63rd Street Weather Station,2017-12-20T15:00:00.000,0,-1.5,74,0,0,21.2,0,34,5.3,6.8,996.8,84,354,11.9,12/20/2017 3:00 PM,63rdStreetWeatherStation201712201500
Foster Weather Station,2017-12-20T15:00:00.000,-1.28,,66,,0,,,15,3,3.4,996.6,0,,15.2,12/20/2017 3:00 PM,FosterWeatherStation201712201500
Oak Street Weather Station,2017-12-20T15:00:00.000,-0.3,-1.8,72,0,0,12,0,25,3.5,5.1,997.7,64,2,12,12/20/2017 3:00 PM,OakStreetWeatherStation201712201500
63rd Street Weather Station,2017-12-20T14:00:00.000,0.5,-0.9,75,0,0,21.2,0,21,4.3,6.5,997,127,354,11.9,12/20/2017 2:00 PM,63rdStreetWeatherStation201712201400
Foster Weather Station,2017-12-20T14:00:00.000,-1.17,,67,,0,,,15,4.4,5.1,997,0,,14.8,12/20/2017 2:00 PM,FosterWeatherStation201712201400
Oak Street Weather Station,2017-12-20T14:00:00.000,-0.1,-1.7,72,0,0,12,0,21,3.5,5.3,998,107,2,12,12/20/2017 2:00 PM,OakStreetWeatherStation201712201400
63rd Street Weather Station,2017-12-20T13:00:00.000,1.2,-0.6,70,0,0,21.2,0,20,3.8,6.4,997.3,503,354,11.9,12/20/2017 1:00 PM,63rdStreetWeatherStation201712201300
Foster Weather Station,2017-12-20T13:00:00.000,-0.5,,65,,0,,,11,7,7.7,997,0,,14.8,12/20/2017 1:00 PM,FosterWeatherStation201712201300
Oak Street Weather Station,2017-12-20T13:00:00.000,0.6,-1.2,70,0,0,12,0,27,3.7,5,998.1,122,2,12,12/20/2017 1:00 PM,OakStreetWeatherStation201712201300
63rd Street Weather Station,2017-12-20T12:00:00.000,0.9,-0.9,71,0,0,21.2,0,20,3.9,5.7,997.6,179,355,11.9,12/20/2017 12:00 PM,63rdStreetWeatherStation201712201200
Foster Weather Station,2017-12-20T12:00:00.000,-0.5,,62,,0,,,9,4.6,5,997,0,,15.1,12/20/2017 12:00 PM,FosterWeatherStation201712201200
Oak Street Weather Station,2017-12-20T12:00:00.000,0.3,-1.5,69,0,0,12,0,24,4.3,5,998.2,74,2,12,12/20/2017 12:00 PM,OakStreetWeatherStation201712201200
63rd Street Weather Station,2017-12-20T11:00:00.000,0.8,-0.9,71,0,0,21.2,0,14,6.9,8.5,998.1,393,354,11.9,12/20/2017 11:00 AM,63rdStreetWeatherStation201712201100
Foster Weather Station,2017-12-20T11:00:00.000,-0.5,,60,,0,,,2,4.2,4.9,998,0,,15.2,12/20/2017 11:00 AM,FosterWeatherStation201712201100
Oak Street Weather Station,2017-12-20T11:00:00.000,0.3,-1.6,67,0,0,12,0,9,4.3,6.3,999.1,375,2,12,12/20/2017 11:00 AM,OakStreetWeatherStation201712201100
63rd Street Weather Station,2017-12-20T10:00:00.000,1,-0.8,70,0,0,21.2,0,16,5.6,8.4,998.8,470,355,11.9,12/20/2017 10:00 AM,63rdStreetWeatherStation201712201000
Foster Weather Station,2017-12-20T10:00:00.000,-0.78,,57,,0,,,350,4,4.5,998.3,0,,15.2,12/20/2017 10:00 AM,FosterWeatherStation201712201000
Oak Street Weather Station,2017-12-20T10:00:00.000,0.1,-1.9,64,0,0,12,0,16,4.5,5,999.6,171,3,12,12/20/2017 10:00 AM,OakStreetWeatherStation201712201000
63rd Street Weather Station,2017-12-20T09:00:00.000,0.4,-1.5,67,0,0,21.2,0,16,5.4,8.3,998.7,81,355,11.9,12/20/2017 9:00 AM,63rdStreetWeatherStation201712200900
Foster Weather Station,2017-12-20T09:00:00.000,-0.78,,55,,0,,,351,4.5,5,998,0,,15.1,12/20/2017 9:00 AM,FosterWeatherStation201712200900
Oak Street Weather Station,2017-12-20T09:00:00.000,0.2,-2,62,0,0,11.9,0,16,4.4,5.5,999.5,125,3,12,12/20/2017 9:00 AM,OakStreetWeatherStation201712200900
63rd Street Weather Station,2017-12-20T08:00:00.000,0.6,-1.3,68,0,0,21.2,0,16,6.8,10,997.9,69,355,11.9,12/20/2017 8:00 AM,63rdStreetWeatherStation201712200800
Oak Street Weather Station,2017-12-20T08:00:00.000,0.4,-2,59,0,0,11.9,0,17,3.6,4.7,999.1,38,2,12,12/20/2017 8:00 AM,OakStreetWeatherStation201712200800
63rd Street Weather Station,2017-12-20T07:00:00.000,0.6,-1.5,64,0,0,21.2,0,12,6.3,8.6,997.9,4,354,11.9,12/20/2017 7:00 AM,63rdStreetWeatherStation201712200700
Foster Weather Station,2017-12-20T07:00:00.000,-0.39,,52,,0,,,5,2.7,2.9,997.6,0,,14.8,12/20/2017 7:00 AM,FosterWeatherStation201712200700
Oak Street Weather Station,2017-12-20T07:00:00.000,0.6,-1.9,58,0,0,11.9,0,12,3.1,4.7,998.8,2,2,12,12/20/2017 7:00 AM,OakStreetWeatherStation201712200700
63rd Street Weather Station,2017-12-20T06:00:00.000,0.9,-1.3,63,0,0,21.2,0,16,5.2,8.3,997.7,4,354,11.9,12/20/2017 6:00 AM,63rdStreetWeatherStation201712200600
Foster Weather Station,2017-12-20T06:00:00.000,-0.39,,48,,0,,,313,2.7,3,997.3,0,,14.8,12/20/2017 6:00 AM,FosterWeatherStation201712200600
Oak Street Weather Station,2017-12-20T06:00:00.000,0.6,-2.2,54,0,0,11.9,0,358,3,5.1,998.6,1,2,12,12/20/2017 6:00 AM,OakStreetWeatherStation201712200600
63rd Street Weather Station,2017-12-20T05:00:00.000,1.2,-1.1,62,0,0,21.2,0,10,3.8,6.9,997.3,4,355,11.8,12/20/2017 5:00 AM,63rdStreetWeatherStation201712200500
Foster Weather Station,2017-12-20T05:00:00.000,0,,47,,0,,,282,1.9,2.4,997,0,,15.2,12/20/2017 5:00 AM,FosterWeatherStation201712200500
Oak Street Weather Station,2017-12-20T05:00:00.000,1,-1.5,58,0,0,11.9,0,11,2.3,3.9,998.2,1,2,12,12/20/2017 5:00 AM,OakStreetWeatherStation201712200500
63rd Street Weather Station,2017-12-20T04:00:00.000,1.7,-1,57,0,0,21.2,0,9,4.1,6.6,996.8,4,355,11.8,12/20/2017 4:00 AM,63rdStreetWeatherStation201712200400
Foster Weather Station,2017-12-20T04:00:00.000,0.39,,48,,0,,,352,3.1,3.3,996.3,0,,15.2,12/20/2017 4:00 AM,FosterWeatherStation201712200400
Oak Street Weather Station,2017-12-20T04:00:00.000,1.5,-1.4,54,0,0,11.9,0,9,4.1,5.1,997.4,1,2,12,12/20/2017 4:00 AM,OakStreetWeatherStation201712200400
63rd Street Weather Station,2017-12-20T03:00:00.000,2.3,-1.1,48,0,0,21.2,0,0,2.4,3.5,996.7,4,355,11.9,12/20/2017 3:00 AM,63rdStreetWeatherStation201712200300
Foster Weather Station,2017-12-20T03:00:00.000,1.06,,43,,0,,,295,2,2.7,996.3,0,,15.2,12/20/2017 3:00 AM,FosterWeatherStation201712200300
Oak Street Weather Station,2017-12-20T03:00:00.000,2.1,-1.4,46,0,0,11.9,0,5,3.3,5.8,997.4,1,2,12,12/20/2017 3:00 AM,OakStreetWeatherStation201712200300
63rd Street Weather Station,2017-12-20T02:00:00.000,2.5,-1,47,0,0,21.2,0,346,2.4,3.4,997,3,354,11.8,12/20/2017 2:00 AM,63rdStreetWeatherStation201712200200
Foster Weather Station,2017-12-20T02:00:00.000,1.5,,46,,0,,,315,4.6,4.8,996.3,0,,14.8,12/20/2017 2:00 AM,FosterWeatherStation201712200200
Oak Street Weather Station,2017-12-20T02:00:00.000,2.7,-0.9,46,0,0,11.9,0,358,3.4,5.2,997.5,1,2,11.9,12/20/2017 2:00 AM,OakStreetWeatherStation201712200200
63rd Street Weather Station,2017-12-20T01:00:00.000,2.9,-0.7,47,0,0,21.2,0,314,3.4,6.2,996.8,3,355,11.9,12/20/2017 1:00 AM,63rdStreetWeatherStation201712200100
Foster Weather Station,2017-12-20T01:00:00.000,1.78,,42,,0,,,325,5.9,6,995.6,0,,15.2,12/20/2017 1:00 AM,FosterWeatherStation201712200100
Oak Street Weather Station,2017-12-20T01:00:00.000,3,-0.7,45,0,0,11.9,0,328,3.5,7.8,997.1,1,2,12,12/20/2017 1:00 AM,OakStreetWeatherStation201712200100
63rd Street Weather Station,2017-12-20T00:00:00.000,3.8,-0.3,42,0,0,21.2,0,334,4.2,7.9,996.5,3,354,11.9,12/20/2017 12:00 AM,63rdStreetWeatherStation201712202400
Oak Street Weather Station,2017-12-20T00:00:00.000,3.5,-0.4,44,0,0,11.9,0,293,1.6,3.3,997.2,1,2,12,12/20/2017 12:00 AM,OakStreetWeatherStation201712202400
63rd Street Weather Station,2017-12-19T23:00:00.000,4,0.1,45,0,0,21.2,0,338,2.6,7.6,996.7,3,355,11.9,12/19/2017 11:00 PM,63rdStreetWeatherStation201712192300
Foster Weather Station,2017-12-19T23:00:00.000,3.28,,40,,0,,,285,2,2.4,995.9,0,,15.2,12/19/2017 11:00 PM,FosterWeatherStation201712192300
Oak Street Weather Station,2017-12-19T23:00:00.000,4.6,0.4,42,0,0,11.9,0,337,3,4.3,997.1,0,2,12.1,12/19/2017 11:00 PM,OakStreetWeatherStation201712192300
63rd Street Weather Station,2017-12-19T22:00:00.000,4.5,0.5,44,0,0,21.2,0,336,2.5,4.7,996.4,3,353,11.9,12/19/2017 10:00 PM,63rdStreetWeatherStation201712192200
Foster Weather Station,2017-12-19T22:00:00.000,4.06,,38,,0,,,298,4.2,5.4,995.6,0,,15.2,12/19/2017 10:00 PM,FosterWeatherStation201712192200
Oak Street Weather Station,2017-12-19T22:00:00.000,5.3,0.9,41,0,0,11.9,0,328,2.4,3.8,997,0,2,12,12/19/2017 10:00 PM,OakStreetWeatherStation201712192200
63rd Street Weather Station,2017-12-19T21:00:00.000,5.3,1,43,0,0,21.2,0,282,3.7,7.6,995.9,3,355,11.9,12/19/2017 9:00 PM,63rdStreetWeatherStation201712192100
Foster Weather Station,2017-12-19T21:00:00.000,4.67,,36,,0,,,255,2.3,2.5,995.3,0,,15.1,12/19/2017 9:00 PM,FosterWeatherStation201712192100
Oak Street Weather Station,2017-12-19T21:00:00.000,5.9,1.2,39,0,0,11.9,0,328,1.7,4.2,996.2,0,2,12.1,12/19/2017 9:00 PM,OakStreetWeatherStation201712192100
63rd Street Weather Station,2017-12-19T20:00:00.000,6.2,1.6,41,0,0,21.2,0,280,3.9,7.2,995.2,3,354,11.9,12/19/2017 8:00 PM,63rdStreetWeatherStation201712192000
Foster Weather Station,2017-12-19T20:00:00.000,5.56,,33,,0,,,280,3.6,3.9,994.2,0,,15.1,12/19/2017 8:00 PM,FosterWeatherStation201712192000
Oak Street Weather Station,2017-12-19T20:00:00.000,6.7,1.6,36,0,0,11.9,0,290,1.3,3.3,995.6,0,2,12.1,12/19/2017 8:00 PM,OakStreetWeatherStation201712192000
63rd Street Weather Station,2017-12-19T19:00:00.000,7.1,2.5,44,0,0,21.2,0,281,3.4,5.6,994.7,3,354,11.9,12/19/2017 7:00 PM,63rdStreetWeatherStation201712191900
Foster Weather Station,2017-12-19T19:00:00.000,6.5,,34,,0,,,276,3.4,4.8,993.6,0,,15.1,12/19/2017 7:00 PM,FosterWeatherStation201712191900
Oak Street Weather Station,2017-12-19T19:00:00.000,7.4,2.4,39,0,0,11.9,0,332,0.9,2.8,995,0,2,12.1,12/19/2017 7:00 PM,OakStreetWeatherStation201712191900
63rd Street Weather Station,2017-12-19T18:00:00.000,8,3.2,43,0,0,21.2,0,273,4.5,6.8,993.8,3,355,11.9,12/19/2017 6:00 PM,63rdStreetWeatherStation201712191800
Foster Weather Station,2017-12-19T18:00:00.000,7.28,,35,,0,,,259,6.3,6.8,992.9,0,,15.2,12/19/2017 6:00 PM,FosterWeatherStation201712191800
Oak Street Weather Station,2017-12-19T18:00:00.000,8.3,3.4,42,0,0,11.9,0,345,1.8,3.2,994.2,0,2,12,12/19/2017 6:00 PM,OakStreetWeatherStation201712191800
63rd Street Weather Station,2017-12-19T17:00:00.000,8.7,3.3,38,0,0,21.2,0,275,3.2,5.2,992.9,3,355,11.9,12/19/2017 5:00 PM,63rdStreetWeatherStation201712191700
Foster Weather Station,2017-12-19T17:00:00.000,8.17,,30,,0,,,267,2,3.1,992.2,0,,15.1,12/19/2017 5:00 PM,FosterWeatherStation201712191700
Oak Street Weather Station,2017-12-19T17:00:00.000,9.1,3.4,36,0,0,11.9,0,344,1,2.3,993.3,0,2,12,12/19/2017 5:00 PM,OakStreetWeatherStation201712191700
63rd Street Weather Station,2017-12-19T16:00:00.000,9.8,3.4,30,0,0,21.2,0,290,2.7,4.1,992.6,11,355,11.9,12/19/2017 4:00 PM,63rdStreetWeatherStation201712191600
Foster Weather Station,2017-12-19T16:00:00.000,9.06,,30,,0,,,288,6.9,7.6,991.9,0,,15.1,12/19/2017 4:00 PM,FosterWeatherStation201712191600
Oak Street Weather Station,2017-12-19T16:00:00.000,9.8,3.6,33,0,0,11.9,0,340,1.8,5.3,993,4,3,12.1,12/19/2017 4:00 PM,OakStreetWeatherStation201712191600
63rd Street Weather Station,2017-12-19T15:00:00.000,10.6,5,40,0,0,21.2,0,277,5,8.3,992.2,82,354,11.9,12/19/2017 3:00 PM,63rdStreetWeatherStation201712191500
Foster Weather Station,2017-12-19T15:00:00.000,9.78,,28,,0,,,282,5.4,6.3,991.5,0,,15.1,12/19/2017 3:00 PM,FosterWeatherStation201712191500
Oak Street Weather Station,2017-12-19T15:00:00.000,10.5,3.9,30,0,0,11.9,0,357,0.8,2.3,992.7,14,3,12,12/19/2017 3:00 PM,OakStreetWeatherStation201712191500
63rd Street Weather Station,2017-12-19T14:00:00.000,10.3,5.7,49,0,0,21.2,0,281,4.6,7.9,991.6,302,354,11.9,12/19/2017 2:00 PM,63rdStreetWeatherStation201712191400
Foster Weather Station,2017-12-19T14:00:00.000,9.89,,31,,0,,,294,3.5,4.2,990.9,0,,15.1,12/19/2017 2:00 PM,FosterWeatherStation201712191400
Oak Street Weather Station,2017-12-19T14:00:00.000,10,5.4,49,0,0,11.9,0,346,1.8,3,991.9,21,3,11.9,12/19/2017 2:00 PM,OakStreetWeatherStation201712191400
63rd Street Weather Station,2017-12-19T13:00:00.000,10.5,6.1,51,0,0,21.2,0,305,3.1,5.2,991.4,420,354,11.9,12/19/2017 1:00 PM,63rdStreetWeatherStation201712191300
Foster Weather Station,2017-12-19T13:00:00.000,9.28,,45,,0,,,259,2.1,2.5,990.5,0,,15.1,12/19/2017 1:00 PM,FosterWeatherStation201712191300
Oak Street Weather Station,2017-12-19T13:00:00.000,9.3,5.5,56,0,0,11.9,0,281,0.7,2.1,991.7,86,3,12.1,12/19/2017 1:00 PM,OakStreetWeatherStation201712191300
63rd Street Weather Station,2017-12-19T12:00:00.000,8.7,5.8,65,0,0,21.2,0,267,4.5,6.9,991.1,343,355,11.9,12/19/2017 12:00 PM,63rdStreetWeatherStation201712191200
Foster Weather Station,2017-12-19T12:00:00.000,8,,55,,0,,,256,2.2,2.7,990.5,0,,15.1,12/19/2017 12:00 PM,FosterWeatherStation201712191200
Oak Street Weather Station,2017-12-19T12:00:00.000,8.8,5.4,61,0,0,11.9,0,318,0.6,1.2,991.7,134,3,12.1,12/19/2017 12:00 PM,OakStreetWeatherStation201712191200
63rd Street Weather Station,2017-12-19T11:00:00.000,7.8,5.4,70,0,0,21.2,0,277,3.4,5,991.5,141,355,11.9,12/19/2017 11:00 AM,63rdStreetWeatherStation201712191100
Foster Weather Station,2017-12-19T11:00:00.000,7.17,,61,,0,,,284,2.4,2.5,990.5,0,,15.1,12/19/2017 11:00 AM,FosterWeatherStation201712191100
Oak Street Weather Station,2017-12-19T11:00:00.000,8.2,5.3,65,0,0,11.9,0,262,0.7,1.4,991.8,165,2,12,12/19/2017 11:00 AM,OakStreetWeatherStation201712191100
63rd Street Weather Station,2017-12-19T10:00:00.000,6.7,5,77,0,0,21.2,0,291,3.1,6.9,991.2,187,355,11.8,12/19/2017 10:00 AM,63rdStreetWeatherStation201712191000
Foster Weather Station,2017-12-19T10:00:00.000,6.17,,66,,0,,,290,3.5,3.9,990.5,0,,15.1,12/19/2017 10:00 AM,FosterWeatherStation201712191000
Oak Street Weather Station,2017-12-19T10:00:00.000,7.5,5.1,69,0,0,11.9,0,279,1.6,3.4,991.3,168,3,12,12/19/2017 10:00 AM,OakStreetWeatherStation201712191000
63rd Street Weather Station,2017-12-19T09:00:00.000,6.1,4.7,81,0,0,21.2,0,270,4.9,7.4,990.3,106,354,11.9,12/19/2017 9:00 AM,63rdStreetWeatherStation201712190900
Foster Weather Station,2017-12-19T09:00:00.000,5.56,,71,,0,,,258,4,4.5,990.2,0,,15.1,12/19/2017 9:00 AM,FosterWeatherStation201712190900
Oak Street Weather Station,2017-12-19T09:00:00.000,6.3,4.5,76,0,0,11.9,0,282,2.2,5.4,991,87,2,12.1,12/19/2017 9:00 AM,OakStreetWeatherStation201712190900
63rd Street Weather Station,2017-12-19T08:00:00.000,4.8,3.8,87,0,0,21.2,0,253,5.6,9.3,989.7,57,354,11.8,12/19/2017 8:00 AM,63rdStreetWeatherStation201712190800
